  02,  03,  05,  08,  09,  11,  21,  22,  24,  26,  28,  31,  32,  33,  34,  38,  61,  62,  67,  68,  81,  82,  84, prio02, prio03, prio05, prio08, prio09, prio11, hd02, hd03, hd05, hd08, hd09, hd11, uswtv24,
   0,  60, 294,   0,   0,   0, 260, 264,   0, 111,   0, 296, 264,   0,   0,   0,  27,   0, 314,   0,  34,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  51, 285,   0,   0,   0, 251, 255,   0,  61,   0, 287, 255,   0,   0,   0,  17,   0, 305,   0,  24,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  41, 275, 836,   0,   0, 241, 245,   0,  51,   0, 277, 245,   0,   0,   0,   7,   0, 295,   0,  14,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 786,  31, 265, 826,   0, 578, 231, 235,   0,  42,   0, 267, 235,   0,   0,   0,   0,   0, 285,   0,   5,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 776,  21, 255, 816,   0, 568, 221, 225,   0,  32,   0, 257, 225,   0,   0,   0,   0,   0, 275,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 768,  13, 247, 808,   0, 560, 213, 217,   0,  22,   0, 249, 217,   0,   0,   0,   0,   0, 267,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 758,   3, 237, 798,   0, 550, 203, 207,   0,  12,   0, 239, 207,   0,   0, 769,   0,   0, 257,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 750,   0, 229, 790,   0, 542, 195, 200,   0,   2,   0, 231, 200,   0,   0, 761,   0,   0, 249,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 740,   0, 219, 780,   0, 532, 185, 190,   0,   0,   0, 221, 190,   0,   0, 751,   0,   0, 239,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 730,   0, 209, 770,   0, 522, 175, 180,   0,   0,  53, 211, 180,   0,   0,  53,   0,   0, 229,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 720,   0, 199, 760,   0, 512, 165, 170,   0,   0,  43, 201, 170,   0,   0,  43,   0,   0, 219,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 711,   0, 190, 751,   0, 503, 156, 161,   0,   0,  33, 192, 161,   0,   0,  33,   0,   0, 210,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 701,   0, 180, 741,   0, 493, 146, 151,   0,   0,  23, 182, 151,   0,   0,  23,   0,   0, 200,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 560,   0,  39, 600,   0, 352,   5,  10,   0,   0,  13,  41,  10,   0,   0,  13,   0,   0,  59,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 550,   0,  29, 590,   0, 342,   0,   0,   0,   0,   3,  31,   0,   0,   0,   3,   0,   0,  49,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 540,   0,  19, 580,   0, 332,   0,   0,   0,   0,   0,  21,   0,   0,   0,   0,   0,   0,  39,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 530,   0,   9, 570,   0, 322,   0,   0,   0,   0,   0,  11,   0,   0,   0,   0,   0,   0,  30,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 515,   0,   0, 555,   0, 307,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,  -3,   0,  20,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 506,   0,   0, 546,   0, 298,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   0,  10,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 496,   0,   0, 536,   0, 288,   0,   0,   0,   0,   0,   0,   0, 327,   0,   0,  -3,   0,   0, 318,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 486,   0,   0, 526,   0, 278,   0,   0,   0,   0,   0,   0,   0, 317,   0,   0,  -3,   0,   0, 308,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 476,   0,   0, 516,   0, 268,   0,   0,   0,   0,   0,   0,   0, 307,   0,   0,  -3,   0,   0, 298,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 467,   0,   0, 507,   0, 259,   0,   0,   0,   0,   0,   0,   0, 298,   0,   0,  -3,   0,   0, 289,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 457,   0,   0, 497,   0, 249,   0,   0,   0,   0,   0,   0,   0, 288,   0,   0,  -3,   0,   0, 279, 847,   0, 288,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 447,   0,   0, 487,   0, 239,   0,   0,   0,   0,   0,   0,   0, 278,   0,   0,  -3,   0,   0, 269, 837,   0, 278,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 437,   0,   0, 477,   0, 229,   0,   0,   0,   0,   0,   0,   0, 268,   0,   0,  -3,   0,   0, 259, 827,   0, 268,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 330,   0,   0, 370,   0, 122,   0,   0,  65,   0,   0,   0,   0,  65,  65, 341,  -3,   0,   0, 152,   0,   0,  65,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 320,   0,   0, 360,   0, 112,   0,   0,  55,   0,   0,   0,   0,  55,  55, 331,  -3,   0,   0, 142,   0,   0,  55,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 310,   0,   0, 350,   0, 102,   0,   0,  45,   0,   0,   0,   0,  45,  45, 321,  -3,   0,   0, 132,   0,   0,  45,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 300,   0,   0, 340,   0,  92,   0,   0,  35,   0,   0,   0,   0,  35,  35, 311,  -3,   0,   0, 122,   0,   0,  35,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 290,   0,   0, 330,   0,  82,   0,   0,  25,   0,   0,   0,   0,  25,  25, 301,  -3,   0,   0, 112,   0,   0,  25,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 280,   0,  -3, 320,   0,  72,   0,   0,  15,   0,   0,   0,   0,  15,  15, 291,  -3,   0,   0, 102,   0,   0,  15,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 271,   0,  -3, 311,   0,  63,   0,   0,   5,   0,   0,   0,   0,   5,   5, 282,  -3, 301,   0,  92,   0,   0,   5,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 261,   0,  -3, 301,   0,  53,   0,   0,   0,   0,   0,   0,   0,   0,   0, 272,  -3, 291,   0,  82,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 251,   0,  -3, 291,   0,  43,   0,   0,   0,   0,   0,   0,   0,   0,   0, 262,  -3, 281,   0,  72,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 241,   0,  -3, 281,   0,  33,   0,   0,   0,   0,   0,   0,   0,   0,   0, 252,  -3, 271,   0,  62,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 231,   0,  -3, 271,   0,  23,   0,   0,   0,   0, 242,   0,   0,   0,   0, 242,  -3, 261,   0,  53,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 221,   0, 871, 261,   0,  13,   0,   0,   0,   0, 232,   0,   0,   0,   0, 232,   0, 251,   0,  43,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 212,   0, 862, 252,   0,   4,   0,   0,   0,   0, 223,   0,   0,   0,   0, 223,   0, 242,   0,  34,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 203,   0, 854, 244,   0,   0,   0,   0,   0,   0, 215,   0, 824,   0,   0, 215,   0, 233,   0,  24,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 193,   0, 844, 234,   0,   0,   0,   0,   0,   0, 205,   0, 814,   0,   0, 205,   0, 223,   0,  14,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 183,   0, 834, 224,   0,   0,   0, 804,   0,   0, 195,   0, 804,   0,   0, 195,   0, 213,   0,   4,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 173,   0, 824, 214,   0,   0,   0, 794,   0,   0, 185,   0, 794,   0,   0, 185,   0, 203,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 164,   0, 815, 205,   0,   0,   0, 785,   0,   0, 176,   0, 785,   0,   0, 176,   0, 194,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  46,   0, 664,  54,   0,   0,   0, 634,   0,   0,  49,   0, 634,   0,   0,  49,   0,  45,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  36,   0, 654,  44,   0,   0,   0, 624,   0,   0,  39,   0, 624,   0,   0,  39,   0,  35,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  27,   0, 644,  34,   0,   0,   0, 614,   0,   0,  29, 646, 614,   0,   0,  29,   0,  25,   0,   0, 384,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
  17,   0, 634,  24,   0,   0,   0, 604,   0,   0,  19, 636, 604,   0,   0,  19,   0,  15,   0,   0, 374,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   7,   0, 624,  14,   0,   0,   0, 594,   0,   0,   9, 626, 594,   0,   0,   9,   0,   5,   0,   0, 364,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 614,   4,   0,   0,   0, 584,   0,   0,   0, 616, 584,   0,   0,   0,   0,   0,   0,   0, 354,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 606,   0,   0,   0,   0, 576,   0,   0,   0, 608, 576,   0,   0,   0,   0,   0,   0,   0, 346,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 596,   0,   0,   0,   0, 566,   0,   0,   0, 598, 566,   0,   0,   0,   0,   0,   0,   0, 336,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 586,   0,   0,   0,   0, 556,   0,   0,   0, 588, 556,   0,   0,   0,   0,   0,   0,   0, 326,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 576,   0,   0,   0,   0, 546,   0,   0,   0, 578, 546,   0,   0,   0,   0,   0,   0,   0, 316,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 567,   0,   0,   0,   0, 537,   0,   0,   0, 569, 537,   0,   0,   0, 573,   0,   0,   0, 307,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,   0, 557,   0,   0,   0,   0, 527,   0,   0,   0, 559, 527,   0,   0,   0, 563,   0,   0,   0, 297,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 313, 547,   0,   0,   0,   0, 517,   0,   0,   0, 549, 517,   0,   0,   0, 553,   0,  60,   0, 287,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 303, 537,   0,   0,   0,   0, 507,   0,   0,   0, 539, 507,   0,   0,   0, 543,   0,  51,   0, 277,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 293, 527,   0,   0, 840,   0, 497,   0,   0,   0, 529, 497,   0,   0,   0, 125,   0,  41,   0, 267,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 283, 517,   0,   0, 830,   0, 487,   0,   0,   0, 519, 487,   0,   0,   0, 115,   0,  31,   0, 257,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 273, 507,   0,   0, 820,   0, 477,   0,   0,   0, 509, 477,   0,   0,   0, 105,   0,  21,   0, 247,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 263, 497,   0,   0, 810,   0, 467,   0,   0,   0, 499, 467,   0,   0,   0,  95,   0,  12,   0, 237,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 253, 487,   0,   0, 800,   0, 457,   0,   0,   0, 489, 457,   0,   0,   0,  85,   0,   2,   0, 227,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 243, 477,   0,   0, 790, 443, 447,   0,   0,   0, 479, 447,   0,   0,   0,  75,   0,   0,   0, 217,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 233, 467,   0,   0, 780, 433, 437,   0,   0,   0, 469, 437,   0,   0,   0,  65,   0,   0,   0, 207,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 223, 457,   0,   0, 770, 423, 427,   0,   0,   0, 459, 427,   0,   0,   0,  55,   0,   0,   0, 197,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 213, 447,   0,   0, 760, 413, 417,   0,   0,   0, 449, 417,   0,   0,  -3,  45,   0,   0,   0, 187,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 203, 437,   0,   0, 750, 403, 407,   0,   0,   0, 439, 407,   0,   0,  -3,  35,   0,   0,   0, 177,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 193, 427,   0,   0, 740, 393, 397,   0,   0,   0, 429, 397,   0,   0,  -3,  26,   0,   0,   0, 167,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 132, 366,   0,   0, 679, 332, 336,   0,   0,   0, 368, 336,   0,   0,  -3,  16,   0,   0,   0, 106,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 122, 356,   0,   0, 669,   0, 326,   0,   0,   0, 358, 326,   0,   0,  -3,   6,   0,   0,   0,  96,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 112, 346,   0,   0, 659,   0, 316,   0,   0,   0, 348, 316, 692,   0, 878,   0,   0,   0,   0,  86,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0, 102, 336,   0,   0, 649,   0, 306,   0,   0,   0, 338, 306, 682, 682, 868,   0,   0,   0,   0,  76,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  80, 314,   0,   0, 627,   0, 284,   0,   0,   0, 316, 284, 660, 660, 846,   0,   0,   0,   0,  54,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  70, 304,   0,   0, 617,   0, 274,   0,   0, 836, 306, 274, 650, 650, 836,   0,   0,   0,   0,  44,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  60, 294, 855,   0, 607,   0, 264,   0,   0, 826, 296, 264, 640, 640, 826,   0,   0,   0,   0,  34,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  50, 284, 845,   0, 597,   0, 254,   0,   0, 816, 286, 254, 630, 630, 816,   0,   0,   0,   0,  24,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
   0,  40, 274, 835,   0, 587,   0, 244,   0,   0,  52, 276, 244, 620, 620,  52,   0,   0,   0,   0,  14,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 786,  31, 265, 826,   0, 578,   0, 235,   0,   0,  42, 267, 235, 611, 611,  42,   0,   0,   0,   0,   5,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 776,  21, 255, 816,   0, 568,   0, 225,   0,   0,  32, 257, 225, 601, 601,  32,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,
 766,  11, 245, 806,   0, 558,   0, 215, 591,   0,  22, 247, 215, 591, 591,  22,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     31,
 756,   1, 235, 796,   0, 548,   0, 205, 581,   0,  12, 237, 205, 581, 581,  12,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     31,
 748,   0, 227, 788,   0, 540,   0, 198, 573,  38,   2, 229, 198, 573, 573,   2,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     30,
 738,   0, 217, 778,   0, 530,   0, 188, 563,  28,   0, 219, 188, 563, 563,   0,   0,   0,   0,   0,   0,   0,   0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     30,
